fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.0,0.36,0.14,11.6,0.043,35.0,228.0,1.279209427676377,-0.36608338915706623,0.30471017367459097,-1.3075343054769397,5
7.5,0.31,0.24,7.1,0.031,28.0,141.0,-0.012428463303068656,-0.15169159178321454,-1.0063960143843333,0.08053941590085467,7
6.4,0.34,0.2,14.9,0.06,37.0,162.0,1.4869795978070954,-0.36608338915706623,-0.30041575927568176,-1.2258829101017754,4
7.4,0.2,0.29,1.7,0.047,16.0,100.0,-0.5457052333052997,0.7058755977121828,-0.30041575927568176,0.08053941590085467,6
6.3,0.27,0.18,7.7,0.048,45.0,186.0,0.759784002349504,0.3485559354224342,-0.09870711495892456,-1.2258829101017754,5
9.2,0.34,0.54,17.3,0.06,46.0,235.0,2.7058979292407663,-0.7234030514468148,1.3132533952583787,-1.3891857008521038,6
7.4,0.18,0.29,1.4,0.042,34.0,101.0,-0.057445333498088405,2.563937841618884,1.2123990730999998,-0.0011119794743094386,7
7.2,0.29,0.2,7.7,0.046,51.0,174.0,0.62819622793339,-0.15169159178321454,0.4055644958329699,-0.8176259332259534,5
6.3,0.27,0.18,7.7,0.048,45.0,186.0,0.759784002349504,0.3485559354224342,-0.09870711495892456,-1.2258829101017754,5
6.2,0.26,0.19,3.4,0.049,47.0,172.0,-0.5560937418118664,-0.2946194566991146,-0.5021244035924396,-0.08276337484947355,6
7.3,0.21,0.21,1.6,0.046,35.0,133.0,0.2265072323472729,1.4205149222916833,-0.1995614371173029,-0.4093689563501315,6
7.1,0.14,0.35,1.4,0.039,24.0,128.0,-0.6530531545395274,-1.5095063084842637,2.019233650367031,-0.08276337484947355,5
7.2,0.39,0.54,1.4,0.157,34.0,132.0,0.167639017476895,-0.5090112540729663,0.5064188179913488,-1.2258829101017754,6
7.6,0.48,0.28,10.4,0.049,57.0,205.0,1.2030270319617724,0.4200198678803858,-0.30041575927568176,-0.9809287239762817,5
7.2,0.39,0.54,1.4,0.157,34.0,132.0,0.167639017476895,-0.5090112540729663,0.5064188179913488,-1.2258829101017754,6
7.6,0.48,0.28,10.4,0.049,57.0,205.0,1.2030270319617724,0.4200198678803858,-0.30041575927568176,-0.9809287239762817,5
6.5,0.36,0.31,4.1,0.061,20.0,134.0,0.25767275786689603,-0.00876372686731444,-0.30041575927568176,-1.2258829101017754,6
8.5,0.25,0.31,2.8,0.032,11.0,61.0,-0.7326983864229617,-0.866330916362715,-0.4012700814340607,0.8154019742773346,6
6.9,0.3,0.21,15.7,0.056,49.0,159.0,1.4765910893005672,-0.5090112540729663,0.002147207199454319,-1.2258829101017754,5
6.9,0.3,0.21,15.7,0.056,49.0,159.0,1.4765910893005672,-0.5090112540729663,0.002147207199454319,-1.2258829101017754,5
9.4,0.42,0.32,6.5,0.027,20.0,167.0,0.27152410254225423,-0.7234030514468148,-0.5021244035924396,0.08053941590085467,5
6.3,0.2,0.3,5.9,0.034,35.0,152.0,0.8359663980641084,2.0636903144132352,-0.8046873700675756,-1.6341398869775976,6
8.5,0.19,0.56,17.3,0.055,47.0,169.0,2.2384150464466117,-0.7948669839047665,1.918379328208652,-0.9809287239762817,6
7.3,0.19,0.25,1.4,0.051,41.0,107.0,-0.06437100583574826,2.4924739091609323,1.8175250060502732,-0.0011119794743094386,7
6.7,0.25,0.26,13.5,0.06,50.0,156.0,1.3276891340401882,1.4919788547496349,-0.1995614371173029,-0.49102035172529557,6
6.2,0.25,0.28,8.5,0.035,28.0,108.0,0.2957639557241791,1.5634427872075833,-0.6029787257508185,-0.08276337484947355,6
6.1,0.46,0.32,6.2,0.053,10.0,94.0,0.47236860033531275,1.2061231249178348,-0.09870711495892456,-0.32771756097496735,5
7.3,0.19,0.25,1.4,0.051,41.0,107.0,-0.06437100583574826,2.4924739091609323,1.8175250060502732,-0.0011119794743094386,7
7.5,0.29,0.26,14.95,0.067,47.0,178.0,1.5146822871578887,-1.0092587812786151,0.1030015293578332,-1.0625801193514472,4
6.7,0.31,0.18,7.7,0.043,57.0,200.0,0.5727908492318421,-0.08022765932526607,-0.4012700814340607,-0.8992773286011176,6
7.4,0.14,0.3,1.3,0.033,25.0,91.0,-0.45913432908416707,2.4924739091609323,-0.9055416922259546,0.08053941590085467,6
6.7,0.31,0.18,7.7,0.043,57.0,200.0,0.5727908492318421,-0.08022765932526607,-0.4012700814340607,-0.8992773286011176,6
7.1,0.4,0.52,1.3,0.148,45.0,149.0,0.23343290468497122,-0.7234030514468148,0.8089817844664854,-1.4708370962272692,5
7.4,0.33,0.26,15.6,0.049,67.0,210.0,1.7536179828082301,-0.866330916362715,2.019233650367031,-0.8176259332259534,5
7.4,0.33,0.26,15.6,0.049,67.0,210.0,1.7536179828082301,-0.866330916362715,2.019233650367031,-0.8176259332259534,5
7.4,0.33,0.26,15.6,0.049,67.0,210.0,1.7536179828082301,-0.866330916362715,2.019233650367031,-0.8176259332259534,5
7.4,0.33,0.26,15.6,0.049,67.0,210.0,1.7536179828082301,-0.866330916362715,2.019233650367031,-0.8176259332259534,5
6.6,0.41,0.24,4.9,0.158,47.0,144.0,0.24382141319149944,-0.08022765932526607,0.1030015293578332,-0.8992773286011176,5
6.7,0.43,0.23,5.0,0.157,49.0,145.0,0.24382141319149944,-0.08022765932526607,0.1030015293578332,-0.8992773286011176,5
7.4,0.33,0.26,15.6,0.049,67.0,210.0,1.7536179828082301,-0.866330916362715,2.019233650367031,-0.8176259332259534,5
7.3,0.4,0.28,6.5,0.037,26.0,97.0,-0.8746746693456424,-0.15169159178321454,1.0106904287832421,1.7135673234041429,7
7.4,0.18,0.24,1.4,0.047,21.0,106.0,-0.06090816966691833,2.421009976702984,1.6158163617335155,-0.0011119794743094386,7
8.6,0.17,0.28,2.7,0.047,38.0,150.0,-0.12323922070612617,-0.5804751865309148,0.8089817844664854,0.24384220665118436,6
6.5,0.32,0.23,1.2,0.054,39.0,208.0,-0.44528298440877045,-0.00876372686731444,-0.1995614371173029,-0.49102035172529557,6
7.3,0.4,0.28,6.5,0.037,26.0,97.0,-0.8746746693456424,-0.15169159178321454,1.0106904287832421,1.7135673234041429,7
7.0,0.32,0.31,6.4,0.031,38.0,115.0,-0.573407922656093,1.4205149222916833,1.0106904287832421,1.386961741903485,7
7.5,0.42,0.19,6.9,0.041,62.0,150.0,0.3719463514387835,0.3485559354224342,-1.1072503365427124,-0.4093689563501315,6
6.9,0.28,0.31,7.2,0.04,47.0,168.0,0.20573021533421645,0.7773395301701345,0.9098361066248631,0.08053941590085467,7
6.5,0.29,0.42,10.6,0.042,66.0,202.0,0.946777155467166,0.4200198678803858,0.5064188179913488,-0.8176259332259534,6
6.3,0.41,0.18,3.5,0.027,23.0,109.0,-1.3248433712956091,1.134659192459883,0.6072731401497277,1.8768701141544724,8
7.0,0.32,0.31,6.4,0.031,38.0,115.0,-0.573407922656093,1.4205149222916833,1.0106904287832421,1.386961741903485,7
7.3,0.3,0.33,2.3,0.043,28.0,125.0,-1.0962961841517573,1.134659192459883,-0.4012700814340607,1.7135673234041429,7
6.6,0.22,0.28,12.05,0.058,25.0,125.0,1.5770133381970963,1.9207624494973352,-0.30041575927568176,-0.8992773286011176,5
6.0,0.26,0.18,7.0,0.055,50.0,194.0,0.6593617534529748,0.20562807050653412,-0.5021244035924396,-1.2258829101017754,5
6.9,0.44,0.18,11.8,0.051,26.0,126.0,1.2099527042994709,0.3485559354224342,0.002147207199454319,-1.1442315147266113,5
7.5,0.42,0.2,1.4,0.06,15.0,168.0,0.13647349195727185,-0.866330916362715,-0.8046873700675756,-0.8992773286011176,6
7.0,0.36,0.3,5.0,0.04,40.0,143.0,-0.7881037651245097,1.0631952600019345,-0.6029787257508185,1.386961741903485,7
5.6,0.295,0.2,2.2,0.049,18.0,134.0,-0.07822235051114487,0.20562807050653412,2.019233650367031,-0.4093689563501315,5
6.8,0.21,0.55,14.6,0.053,34.0,159.0,1.4004086935859628,-1.795362038316064,-0.4012700814340607,-1.0625801193514472,5
9.4,0.28,0.3,1.6,0.045,36.0,139.0,0.4619800918287845,-0.5090112540729663,0.1030015293578332,-0.9809287239762817,5
8.1,0.28,0.34,1.3,0.035,11.0,126.0,-0.5837964311626213,-0.2946194566991146,0.2038558515162121,-0.5726717471004596,6
6.8,0.21,0.55,14.6,0.053,34.0,159.0,1.4004086935859628,-1.795362038316064,-0.4012700814340607,-1.0625801193514472,5
7.0,0.22,0.26,2.8,0.036,44.0,132.0,-1.1170732011648523,1.134659192459883,-0.7038330479091973,1.2236589511531566,7
9.4,0.28,0.3,1.6,0.045,36.0,139.0,0.4619800918287845,-0.5090112540729663,0.1030015293578332,-0.9809287239762817,5
6.8,0.32,0.3,3.3,0.029,15.0,80.0,-1.1759414160352302,1.0631952600019345,1.5149620395751364,1.7135673234041429,7
7.0,0.19,0.33,6.3,0.032,42.0,127.0,-0.7569382396048866,0.9202673950860345,-1.0063960143843333,1.386961741903485,6
7.7,0.42,0.38,8.1,0.061,49.0,144.0,0.8982974491033547,1.5634427872075833,1.0106904287832421,0.4071449974015126,6
7.4,0.2,0.31,1.6,0.038,34.0,116.0,-0.9716340820733417,0.4914838003383343,-0.9055416922259546,1.2236589511531566,7
7.5,0.24,0.62,10.6,0.045,51.0,153.0,1.3103749531959616,-0.15169159178321454,-0.4012700814340607,-1.3891857008521038,5
7.5,0.26,0.59,11.8,0.046,58.0,164.0,1.4315742191055858,-0.08022765932526607,-0.1995614371173029,-1.3075343054769397,4
8.0,0.2,0.3,8.1,0.037,42.0,130.0,-0.07475951434231494,-0.5804751865309148,1.918379328208652,1.0603561604028284,6
6.1,0.41,0.04,1.3,0.036,23.0,121.0,-0.5976477758379793,0.4200198678803858,1.3132533952583787,-0.49102035172529557,6
7.6,0.2,0.34,1.8,0.041,42.0,148.0,-0.22712430577152382,1.2061231249178348,1.8175250060502732,0.4887963927766767,6
6.9,0.3,0.21,7.2,0.045,54.0,190.0,0.6732130981283714,0.2770920029644857,0.002147207199454319,-0.8992773286011176,5
7.0,0.35,0.17,1.1,0.049,7.0,119.0,-0.3587120801876378,-0.36608338915706623,-1.2081046587010913,-0.6543231424756253,6
6.9,0.35,0.55,11.95,0.038,22.0,111.0,0.9917940256621857,-0.5090112540729663,-1.9140849138097429,-0.6543231424756253,5
7.0,0.35,0.17,1.1,0.049,7.0,119.0,-0.3587120801876378,-0.36608338915706623,-1.2081046587010913,-0.6543231424756253,6
6.9,0.35,0.55,11.95,0.038,22.0,111.0,0.9917940256621857,-0.5090112540729663,-1.9140849138097429,-0.6543231424756253,5
7.6,0.3,0.4,2.2,0.054,29.0,175.0,0.15378767280149838,0.06270020559063402,0.5064188179913488,-0.5726717471004596,5
7.5,0.38,0.29,12.7,0.05,25.0,209.0,1.590864682872493,0.4914838003383343,1.111544750941621,-0.9809287239762817,6
7.5,0.3,0.32,1.4,0.032,31.0,161.0,-0.8538976523325859,-1.652434173400164,-0.6029787257508185,-0.0011119794743094386,5
6.3,0.4,0.32,10.6,0.049,38.0,209.0,1.4177228744301893,2.0636903144132352,1.111544750941621,-0.9809287239762817,6
6.8,0.37,0.28,1.9,0.024,64.0,106.0,-1.4114142755167418,1.9207624494973352,1.2123990730999998,1.7135673234041429,8
7.5,0.23,0.35,17.8,0.058,128.0,212.0,2.9102052632026933,1.8492985170393836,-0.5021244035924396,-1.3075343054769397,5
8.3,0.27,0.34,10.2,0.048,50.0,118.0,1.092216274558715,-0.00876372686731444,0.30471017367459097,-0.16441477022463766,5
6.8,0.26,0.22,4.8,0.041,110.0,198.0,0.12608498345074362,0.7773395301701345,1.918379328208652,0.08053941590085467,5
6.5,0.28,0.35,9.8,0.067,61.0,180.0,1.1060676192340733,-0.22315552424116616,0.9098361066248631,-1.2258829101017754,4
7.2,0.34,0.3,8.4,0.051,40.0,167.0,1.2307297213125272,2.1351542468711835,1.4141077174167576,-0.6543231424756253,5
7.0,0.23,0.26,7.2,0.041,21.0,90.0,0.37540918760765185,0.2770920029644857,0.7081274623081065,-0.8176259332259534,6
7.7,0.29,0.29,4.8,0.06,27.0,156.0,0.593567866244937,2.2066181793291353,1.111544750941621,-0.16441477022463766,6
7.2,0.34,0.3,8.4,0.051,40.0,167.0,1.2307297213125272,2.1351542468711835,1.4141077174167576,-0.6543231424756253,5
7.7,0.4,0.27,4.5,0.034,27.0,95.0,-0.7811780927868114,0.20562807050653412,1.111544750941621,1.4686131372786504,8
6.7,0.17,0.27,1.4,0.032,39.0,149.0,-0.5076140354480168,1.5634427872075833,0.4055644958329699,-0.0011119794743094386,5
7.0,0.23,0.26,7.2,0.041,21.0,90.0,0.37540918760765185,0.2770920029644857,0.7081274623081065,-0.8176259332259534,6
8.1,0.24,0.26,11.0,0.043,41.0,211.0,0.9537028278048643,-0.5090112540729663,0.1030015293578332,-0.4093689563501315,6
7.7,0.28,0.63,11.1,0.039,58.0,179.0,1.3484661510532832,-0.7234030514468148,-0.4012700814340607,-1.3891857008521038,4
7.5,0.23,0.29,2.6,0.031,24.0,98.0,-0.7153842055787352,-1.2951145111104152,0.6072731401497277,0.32549360202634847,6
7.9,0.46,0.4,10.1,0.168,19.0,184.0,1.3207634617025283,-0.866330916362715,1.4141077174167576,-0.8176259332259534,5
7.9,0.31,0.22,13.3,0.048,46.0,212.0,1.8748172487178159,2.0636903144132352,1.111544750941621,-0.4093689563501315,5
7.9,0.25,0.34,11.4,0.04,53.0,202.0,1.0645135852079217,-0.5090112540729663,0.9098361066248631,-0.7359745378507894,6
6.1,0.28,0.16,1.3,0.06,36.0,126.0,-0.16479325473227754,-0.36608338915706623,-0.1995614371173029,-1.4708370962272692,6
7.0,0.18,0.26,1.4,0.044,46.0,89.0,-0.5006883631103185,1.4919788547496349,0.002147207199454319,0.16219081127601878,7
6.5,0.21,0.28,1.4,0.046,26.0,66.0,-0.6980700247345086,1.7778345845814352,0.002147207199454319,0.4887963927766767,6
7.6,0.48,0.33,7.0,0.024,14.0,130.0,-0.7638639119425849,0.4914838003383343,-0.30041575927568176,1.6319159280289786,7
7.1,0.34,0.32,2.0,0.051,29.0,130.0,-0.16133041856344763,0.8488034626280829,0.2038558515162121,-0.08276337484947355,6
8.9,0.21,0.37,1.2,0.028,20.0,93.0,-0.5422423971364698,0.13416413804858565,-1.1072503365427124,0.8154019742773346,5
7.4,0.32,0.27,12.9,0.04,60.0,221.0,1.4904424339759637,-0.9377948488206665,1.8175250060502732,-0.8992773286011176,5
6.0,0.495,0.27,5.0,0.157,17.0,129.0,-0.01589129947193703,-1.0807227137365667,-1.2081046587010913,-0.9809287239762817,5
8.1,0.25,0.34,10.1,0.05,30.0,121.0,1.1199189639094698,-0.08022765932526607,0.1030015293578332,-0.32771756097496735,6
8.2,0.25,0.46,3.75,0.05,14.0,102.0,0.42735173014033145,0.7058755977121828,1.0106904287832421,-0.6543231424756253,5
6.5,0.18,0.29,1.7,0.035,39.0,144.0,-0.45220865674646876,2.2066181793291353,0.2038558515162121,-0.0011119794743094386,6
6.7,0.24,0.26,12.6,0.053,44.0,182.0,1.3900201850794345,1.7063706521234834,-0.6029787257508185,-0.6543231424756253,5
7.6,0.32,0.35,1.6,0.092,24.0,138.0,0.129547819619612,0.06270020559063402,-0.4012700814340607,-0.5726717471004596,5
7.4,0.33,0.44,7.6,0.05,40.0,227.0,0.9640913363113925,-0.4375473216150147,0.4055644958329699,-1.2258829101017754,5
7.2,0.3,0.3,8.1,0.05,40.0,188.0,0.8705947597525615,-0.22315552424116616,0.1030015293578332,-1.1442315147266113,6
7.4,0.34,0.3,14.9,0.037,70.0,169.0,1.0298852235194687,0.4914838003383343,-1.1072503365427124,-0.08276337484947355,6
6.2,0.45,0.73,7.2,0.099,47.0,202.0,0.62819622793339,0.20562807050653412,-0.5021244035924396,-1.0625801193514472,5
6.0,0.33,0.18,3.0,0.036,5.0,85.0,-0.9543199012291151,0.7058755977121828,-0.8046873700675756,0.8154019742773346,4
7.6,0.48,0.37,1.2,0.034,5.0,57.0,-0.5006883631103185,-0.9377948488206665,0.6072731401497277,-0.08276337484947355,3
7.2,0.2,0.3,2.0,0.039,43.0,188.0,-1.0062624437617949,0.8488034626280829,-0.7038330479091973,1.2236589511531566,6
7.0,0.32,0.29,4.9,0.036,41.0,150.0,-0.8054179459687363,1.4205149222916833,-0.5021244035924396,1.386961741903485,6
7.2,0.2,0.3,2.0,0.039,43.0,188.0,-1.0062624437617949,0.8488034626280829,-0.7038330479091973,1.2236589511531566,6
7.0,0.22,0.29,8.9,0.05,24.0,90.0,0.538162487543389,0.7773395301701345,-0.1995614371173029,-0.5726717471004596,6
9.4,0.23,0.56,16.45,0.063,52.5,282.0,2.4150196910577453,-0.5804751865309148,0.30471017367459097,-0.9809287239762817,5
6.4,0.27,0.19,2.0,0.084,21.0,191.0,0.3996490407895767,2.2066181793291353,1.5149620395751364,-0.7359745378507894,4
6.4,0.27,0.19,1.9,0.085,21.0,196.0,0.3996490407895767,2.2066181793291353,1.6158163617335155,-0.8176259332259534,4
7.0,0.23,0.42,5.1,0.042,37.0,144.0,0.4065747131272366,2.278082111787084,1.111544750941621,-0.24606616559980324,6
6.9,0.15,0.28,4.4,0.029,14.0,107.0,-0.18557027174537244,0.4200198678803858,-0.1995614371173029,-0.08276337484947355,8
6.7,0.26,0.29,5.8,0.025,26.0,74.0,-0.3829519333695626,0.7058755977121828,0.5064188179913488,0.4071449974015126,6
6.9,0.15,0.28,4.4,0.029,14.0,107.0,-0.18557027174537244,0.4200198678803858,-0.1995614371173029,-0.08276337484947355,8
7.6,0.2,0.68,12.9,0.042,56.0,160.0,1.5250707956644167,-0.9377948488206665,-0.7038330479091973,-1.4708370962272692,5
6.9,0.3,0.29,1.3,0.053,24.0,189.0,-0.13362772921269284,0.7773395301701345,0.6072731401497277,-0.49102035172529557,4
6.9,0.3,0.3,1.3,0.053,24.0,186.0,-0.13709056538152278,0.7773395301701345,0.6072731401497277,-0.49102035172529557,4
7.6,0.21,0.35,1.2,0.041,7.0,106.0,-0.9023773586964355,-0.866330916362715,-0.30041575927568176,0.6520991835270064,4
6.8,0.46,0.26,2.7,0.042,28.0,83.0,-0.9924110990863982,1.4205149222916833,0.30471017367459097,1.2236589511531566,8
7.0,0.28,0.26,1.7,0.042,34.0,130.0,-0.521465380123375,1.7778345845814352,0.2038558515162121,0.16219081127601878,8
6.5,0.24,0.29,8.2,0.043,32.0,156.0,0.1814903621522916,-0.36608338915706623,2.2209422946837876,-0.32771756097496735,6
6.4,0.17,0.34,1.5,0.091,42.0,135.0,-0.07129667817344656,0.4914838003383343,0.1030015293578332,-0.7359745378507894,7
6.4,0.17,0.34,1.5,0.093,43.0,136.0,-0.07129667817344656,0.4914838003383343,0.1030015293578332,-0.7359745378507894,6
6.3,0.695,0.55,12.9,0.056,58.0,252.0,1.4038715297547926,0.7773395301701345,0.1030015293578332,-1.4708370962272692,5
7.0,0.27,0.29,3.9,0.059,28.0,199.0,0.725155640661051,2.563937841618884,1.111544750941621,-0.16441477022463766,5
8.4,0.3,0.25,17.75,0.047,25.0,218.0,2.131067125212384,-1.4380423760263152,1.8175250060502732,-1.1442315147266113,5
6.5,0.19,0.27,4.9,0.037,13.0,101.0,-0.833120635319491,-0.08022765932526607,-0.7038330479091973,1.0603561604028284,6
8.0,0.36,0.39,1.6,0.024,26.0,93.0,-0.9854854267486999,-0.22315552424116616,0.1030015293578332,1.1420075557779925,6
9.2,0.19,0.42,2.0,0.047,16.0,104.0,0.4031118769584066,-0.6519391189888665,1.8175250060502732,-0.4093689563501315,4
9.2,0.16,0.49,2.0,0.044,18.0,107.0,0.3927233684518784,-0.5804751865309148,0.5064188179913488,-0.24606616559980324,4
8.0,0.26,0.28,8.2,0.038,72.0,202.0,0.5727908492318421,-0.4375473216150147,0.8089817844664854,-0.4093689563501315,6
9.8,0.16,0.46,1.8,0.046,23.0,130.0,0.6455104087776166,-1.0092587812786151,1.918379328208652,-0.7359745378507894,5
6.6,0.23,0.18,8.5,0.044,59.0,188.0,0.5450881598810873,-0.15169159178321454,0.1030015293578332,-0.8176259332259534,5
7.9,0.44,0.26,4.45,0.033,23.0,100.0,-0.98202259057987,-0.08022765932526607,0.4055644958329699,1.795218718779307,6
7.6,0.31,0.27,5.8,0.036,23.0,109.0,-0.005502790965370352,1.134659192459883,0.6072731401497277,0.4071449974015126,6
7.5,0.705,0.1,13.0,0.044,44.0,214.0,1.1787871787798476,-0.5804751865309148,0.2038558515162121,-1.1442315147266113,5
7.1,0.21,0.28,2.7,0.034,23.0,111.0,0.015274226047686112,1.2061231249178348,1.6158163617335155,-0.24606616559980324,4
7.0,0.16,0.26,7.3,0.047,30.0,220.0,0.7667096746872023,1.4205149222916833,1.0106904287832421,-0.32771756097496735,6
8.0,0.27,0.25,19.1,0.045,50.0,208.0,2.252266391122008,-0.9377948488206665,0.2038558515162121,-1.0625801193514472,6
6.3,0.38,0.17,8.8,0.08,50.0,212.0,1.3934830212482643,2.0636903144132352,1.8175250060502732,-0.8992773286011176,4
7.1,0.21,0.28,2.7,0.034,23.0,111.0,0.015274226047686112,1.2061231249178348,1.6158163617335155,-0.24606616559980324,4
6.2,0.38,0.18,7.4,0.095,28.0,195.0,1.289597936182905,2.4924739091609323,2.3217966168421666,-1.0625801193514472,4
8.2,0.24,0.3,2.3,0.05,23.0,106.0,-0.012428463303068656,-1.4380423760263152,0.2038558515162121,-0.4093689563501315,5
7.0,0.16,0.26,6.85,0.047,30.0,220.0,0.7667096746872023,1.4205149222916833,1.0106904287832421,-0.32771756097496735,6
7.3,0.815,0.09,11.4,0.044,45.0,204.0,1.0818277660521483,-0.22315552424116616,-0.1995614371173029,-1.2258829101017754,5
6.3,0.41,0.16,0.9,0.032,25.0,98.0,-0.4383573120711106,-0.15169159178321454,-0.6029787257508185,-0.8176259332259534,5
6.1,0.36,0.41,19.35,0.07,67.0,207.0,2.4842764144346514,1.4919788547496349,0.5064188179913488,-1.1442315147266113,5
8.1,0.4,0.32,7.9,0.031,23.0,118.0,-0.7777152566179815,-0.9377948488206665,-0.1995614371173029,2.2851270910302945,7
6.8,0.26,0.43,11.75,0.045,53.0,198.0,1.002182534168714,0.5629477327962827,0.7081274623081065,-0.8176259332259534,5
6.2,0.44,0.18,7.7,0.096,28.0,210.0,1.2826722638452068,2.706865706534784,2.4226509390005453,-1.0625801193514472,5
7.2,0.24,0.29,3.0,0.036,17.0,117.0,0.03605124306078102,1.2775870573757833,2.019233650367031,-0.32771756097496735,6
6.2,0.44,0.18,7.7,0.096,28.0,210.0,1.2826722638452068,2.706865706534784,2.4226509390005453,-1.0625801193514472,5
7.2,0.24,0.29,3.0,0.036,17.0,117.0,0.03605124306078102,1.2775870573757833,2.019233650367031,-0.32771756097496735,6
7.3,0.22,0.26,1.5,0.04,32.0,172.0,-0.7153842055787352,0.6344116652542343,0.002147207199454319,0.5704477881518408,6
8.1,0.34,0.28,7.5,0.04,70.0,230.0,0.5450881598810873,-0.2946194566991146,0.7081274623081065,-0.5726717471004596,6
7.3,0.22,0.26,1.5,0.04,32.0,172.0,-0.7153842055787352,0.6344116652542343,0.002147207199454319,0.5704477881518408,6
8.1,0.34,0.28,7.5,0.04,70.0,230.0,0.5450881598810873,-0.2946194566991146,0.7081274623081065,-0.5726717471004596,6
6.4,0.28,0.17,8.3,0.042,61.0,195.0,0.6108820470891635,0.2770920029644857,-0.1995614371173029,-0.8992773286011176,5
6.3,0.29,0.14,7.05,0.045,50.0,177.0,0.5658651768941437,0.3485559354224342,-0.6029787257508185,-1.2258829101017754,5
6.4,0.27,0.17,8.4,0.044,60.0,198.0,0.6143448832579934,0.20562807050653412,-0.09870711495892456,-0.8992773286011176,5
7.4,0.35,0.2,13.9,0.054,63.0,229.0,1.687824095600154,-0.5090112540729663,0.2038558515162121,-1.3075343054769397,6
8.3,0.28,0.27,17.5,0.045,48.0,253.0,2.1241414528747242,-1.1521866461945152,0.8089817844664854,-1.1442315147266113,6
6.4,0.35,0.35,5.6,0.034,9.0,148.0,0.13993632812614024,-0.08022765932526607,0.2038558515162121,-0.5726717471004596,4
6.9,0.43,0.28,9.4,0.056,29.0,183.0,0.6697502619595415,-0.08022765932526607,-0.5021244035924396,-0.8992773286011176,5
8.0,0.26,0.28,4.8,0.05,34.0,150.0,0.12608498345074362,-0.36608338915706623,0.2038558515162121,-0.4093689563501315,6
6.9,0.43,0.28,9.4,0.056,29.0,183.0,0.6697502619595415,-0.08022765932526607,-0.5021244035924396,-0.8992773286011176,5
7.3,0.27,0.37,9.7,0.042,36.0,130.0,1.3484661510532832,2.1351542468711835,2.725213905475682,-0.49102035172529557,6
6.8,0.46,0.26,6.3,0.147,49.0,159.0,0.1156964749442154,-0.2946194566991146,-0.09870711495892456,-0.4093689563501315,5
7.6,0.285,0.32,14.6,0.063,32.0,201.0,1.3830945127417362,-1.2951145111104152,-0.30041575927568176,-1.0625801193514472,5
